0,1,2,3,4,5,6
2135,"交叉学科/综合研
究",网络微短剧伦理失范的生成机理与协同治理路径研究,青年基金项目,25YJCZH345,尤元学,安阳师范学院
2136,"交叉学科/综合研
究","音声、仪式与族群记忆：音乐人类学视域下京族嘲剧的
“海洋性”文化叙事研究",青年基金项目,25YJCZH057,古维迎,北部湾大学
2137,"交叉学科/综合研
究","国外生成式人工智能在我国外语教育中的中国文化偏见
测度与治理研究",规划基金项目,25YJAZH241,张玲,北方工业大学
2138,"交叉学科/综合研
究","明清时期藏青蒙地区金银器技艺图谱构建与数字转译研
究",规划基金项目,25YJAZH270,朱荔丽,北方工业大学
2139,"交叉学科/综合研
究","“双碳”目标下新能源汽车座舱空间优化策略与交互效
率研究",青年基金项目,25YJCZH332,杨浩,北方工业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2140,"交叉学科/综合研
究",战后日本文学中的中国东北叙事与历史记忆重构研究,规划基金项目,25YJAZH211,杨圆,北华大学
2141,"交叉学科/综合研
究","CSA模式赋能大学生劳动教育的内在机制与实现路径研
究",规划基金项目,25YJAZH254,赵亮,北京城市学院
2142,"交叉学科/综合研
究",《同仁堂药目》数字化及其文献研究与处方数据挖掘,青年基金项目,25YJCZH136,李彤迪,北京城市学院
2143,"交叉学科/综合研
究","地方创生视野下音乐旅游在城乡地区的发展模式与实践
路径研究",青年基金项目,25YJCZH195,庞洁,北京大学
2144,"交叉学科/综合研
究","产后抑郁的预防性自适应正念干预策略开发及评价方法
研究",青年基金项目,25YJCZH289,吴柳柳,北京大学
2145,"交叉学科/综合研
究",腐败认知的社会建构与治理创新研究,青年基金项目,25YJCZH331,杨锋,北京大学
2146,"交叉学科/综合研
究",金融科技与传统金融研究——基于多维视角的研究,青年基金项目,25YJCZH375,张焞,北京大学
2147,"交叉学科/综合研
究","新疆吐鲁番地区汉代纺织品工艺与丝绸之路文化交流研
究",青年基金项目,25YJCZH382,张予南,北京大学
2148,"交叉学科/综合研
究","基于社交媒体的中国入境旅游流：驱动机制、演进模拟
与优化路径研究",规划基金项目,25YJAZH078,李创新,北京第二外国语学院
2149,"交叉学科/综合研
究","人类命运共同体视域下中外气候援助机制比较与中国创
新路径研究",青年基金项目,25YJCZH270,王新玲,北京第二外国语学院
2150,"交叉学科/综合研
究",基于大模型的中国电影表演资源库构建路径研究,青年基金项目,25YJCZH318,许海燕,北京服装学院
2151,"交叉学科/综合研
究","戏曲创作扶持类政策效能衰减的跨学科诊断与双维韧性
治理创新研究",青年基金项目,25YJCZH320,宣晓晏,北京服装学院
2152,"交叉学科/综合研
究","营销场景中数字人情绪表达的知识库构建、动态监测和
干预策略",规划基金项目,25YJAZH134,綦萌,北京工业大学
2153,"交叉学科/综合研
究","超大城市中心区绿色空间复合价值评价及更新治理研究
——以北京为例",规划基金项目,25YJAZH262,郑善文,北京工业大学
2154,"交叉学科/综合研
究",人工智能美学形态学研究,青年基金项目,25YJCZH010,曾绍庭,北京工业大学
2155,"交叉学科/综合研
究","信息披露迎合行为下碳规制工具的绿色创新效应研究及
提升策略",青年基金项目,25YJCZH024,陈亚会,北京工业大学
2156,"交叉学科/综合研
究","多尺度嵌套结构下城市韧性传导机制与灾害适应性规划
研究",青年基金项目,25YJCZH297,夏陈红,北京工业大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2157,"交叉学科/综合研
究",超网络视角下空铁网络关键节点识别与韧性提升,青年基金项目,25YJCZH335,杨洋,北京工业大学
2158,"交叉学科/综合研
究","近代北京城市建设法规转型及其对城市空间形态的影响
研究",青年基金项目,25YJCZH228,孙艳晨,北京建筑大学
2159,"交叉学科/综合研
究",城市公共空间场景化更新中文化记忆的数智转译研究,规划基金项目,25YJAZH006,鲍英华,北京交通大学
2160,"交叉学科/综合研
究",20世纪早期中国儿童美育展览机制及其当代转化研究,青年基金项目,25YJCZH146,李兆䶮,北京交通大学
2161,"交叉学科/综合研
究","文化—空间—社区协同驱动的汾河中游传统聚落公共空
间转型机制研究",青年基金项目,25YJCZH271,王鑫,北京交通大学
2162,"交叉学科/综合研
究","长城—运河交汇带防御—交通协同与遗产廊道空间演化
研究",青年基金项目,25YJCZH312,徐凌玉,北京交通大学
2163,"交叉学科/综合研
究",大语言模型在证据推理中的可解释性研究,青年基金项目,25YJCZH224,苏泽琳,北京警察学院
2164,"交叉学科/综合研
究",井下无人驾驶载具人机交互设计方法研究,规划基金项目,25YJAZH135,钱晓松,北京科技大学
2165,"交叉学科/综合研
究","城乡融合发展视域下数字化车网互动聚合平台协同调度
策略研究",青年基金项目,25YJCZH240,王艾,北京科技大学
2166,"交叉学科/综合研
究","青少年非自杀性自伤异质性神经机制与精准干预：计算
建模与机器学习协同研究",青年基金项目,25YJCZH250,王华根,北京林业大学
2167,"交叉学科/综合研
究",王阳明思想与西方哲学典范的跨文化比较哲学研究,规划基金项目,25YJAZH001,"David
Bartosch",北京师范大学
2168,"交叉学科/综合研
究","人口老龄化背景下老年群体运动康养的多模态适配与社
区协同研究",青年基金项目,25YJCZH186,梅涛,北京体育大学
2169,"交叉学科/综合研
究","大模型驱动的“内容—语言—认知”融合的教学资源生
成及应用模式研究",青年基金项目,25YJCZH126,李凌霄,北京外国语大学
2170,"交叉学科/综合研
究","社交媒体多模态舆情传播路径发现与风险态势智能研判
研究",青年基金项目,25YJCZH003,毕铭文,北京物资学院
2171,"交叉学科/综合研
究",中国非物质文化遗产价值评估体系研究,青年基金项目,25YJCZH215,石昆,北京印刷学院
2172,"交叉学科/综合研
究",人智耦合环境下知识型员工时间管理能力退化机制研究,青年基金项目,25YJCZH237,田宗霖,北京印刷学院
2173,"交叉学科/综合研
究",流量货币化视角下短视频乱象的生成机制与治理研究,青年基金项目,25YJCZH097,黄杨,北京语言大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2174,"交叉学科/综合研
究",网络舆情中“圈层共振”效应的预防与疏导研究,青年基金项目,25YJCZH359,张杰,常熟理工学院
2175,"交叉学科/综合研
究","基于生成式人工智能的青少年心理问题动态画像与分级
干预研究",规划基金项目,25YJAZH073,焦竹青,常州大学
2176,"交叉学科/综合研
究","文化基因解码视域下丝绸之路漆艺遗产数智化保护策略
研究",青年基金项目,25YJCZH041,董鑫,常州大学
2177,"交叉学科/综合研
究","地方高校产教融合赋能区域新质生产力发展的内在机理
及实现路径研究",青年基金项目,25YJCZH212,沈洁,常州大学
2178,"交叉学科/综合研
究","抗拒、联动与催生：晚清民国时期中国山水画现代转型
进程中以美术批评为中心的考察",规划基金项目,25YJAZH036,范美俊,成都锦城学院
2179,"交叉学科/综合研
究",横断山区乡村灾害韧性演化机制及减灾调控对策,规划基金项目,25YJAZH171,王珏,成都理工大学
2180,"交叉学科/综合研
究","多元主体参与下的草原碳汇价值共创模式及政策选择研
究",青年基金项目,25YJCZH022,陈威,成都理工大学
2181,"交叉学科/综合研
究","AI主播人格化演进对用户接受度的影响及算法驯化机制
研究",青年基金项目,25YJCZH387,赵广远,成都理工大学
2182,"交叉学科/综合研
究","地缘冲突下关键矿产供应链风险演化机制与应对策略研
究",青年基金项目,25YJCZH410,左芝鲤,成都理工大学
2183,"交叉学科/综合研
究",全球化视域下中医药英译百年译介与数据库建设研究,规划基金项目,25YJAZH042,付明明,川北医学院
2184,"交叉学科/综合研
究","银发经济视域下智能护理数字人的多模态交互与伦理设
计研究",青年基金项目,25YJCZH376,张炜,大连东软信息学院
2185,"交叉学科/综合研
究","新兴技术背景下技术标准化驱动的企业创新韧性研究：
测度评估、因果效应和协同机制",青年基金项目,25YJCZH235,田琛,大连工业大学
2186,"交叉学科/综合研
究","中国特色AI治理下GenAI服务的溯源管理体系构建与监
管模式优化",规划基金项目,25YJAZH029,翟军,大连海事大学
2187,"交叉学科/综合研
究","新兴领域拔尖创新人才培养与学科专业动态调整的互动
机制研究",规划基金项目,25YJAZH131,彭放,大连海事大学
2188,"交叉学科/综合研
究",船舶保险智能定价与可解释研究,规划基金项目,25YJAZH224,余方平,大连海事大学
2189,"交叉学科/综合研
究",绿色航运走廊精准识别、效能优化与政策适配机制研究,规划基金项目,25YJAZH260,赵宇哲,大连海事大学
2190,"交叉学科/综合研
究","智能媒介驱动下留守儿童家长远程参与：理论建构、演
变机制与跨学段比较研究",青年基金项目,25YJCZH032,崔天雪,大连海事大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2191,"交叉学科/综合研
究","基于大模型迁移学习的航运和大宗商品市场价格联动预
测与解释研究",青年基金项目,25YJCZH265,王文洋,大连海事大学
2192,"交叉学科/综合研
究","数字人文视角下明清地方志八景图像的样式谱系、造景
方法与传承转化机制研究",青年基金项目,25YJCZH118,李东遥,大连理工大学
2193,"交叉学科/综合研
究",生成式算法推荐下的情感极化机制与社会共识构建研究,青年基金项目,25YJCZH308,徐博,大连理工大学
2194,"交叉学科/综合研
究",生成式人工智能赋能的论文贡献测度研究,规划基金项目,25YJAZH201,徐琳宏,大连外国语大学
2195,"交叉学科/综合研
究","多模态话语叙事视角下中国儿童文学外译国际传播策略
研究",规划基金项目,25YJAZH221,于立极,大连外国语大学
2196,"交叉学科/综合研
究","数智时代我国文化安全评估与监测体系构建——基于日
韩文化输入的实证研究",青年基金项目,25YJCZH104,姜巧彦,大连外国语大学
2197,"交叉学科/综合研
究",大语言模型辅助的华裔英文畅销小说网络书评研究,规划基金项目,25YJAZH026,崔艳秋,"电子科技大学中山学
院"
2198,"交叉学科/综合研
究","数据价值化导向下数据交易平台治理的协同机制与优化
路径",规划基金项目,25YJAZH021,陈艳利,东北财经大学
2199,"交叉学科/综合研
究","数据驱动与新质生产力——基于几何不变量方法的经济
增长理论重构",规划基金项目,25YJAZH044,富宇,东北财经大学
2200,"交叉学科/综合研
究","人工智能重塑企业创新：应用场景、作用机制与实践方
法",规划基金项目,25YJAZH162,田丹,东北财经大学
2201,"交叉学科/综合研
究","跨行业流动性风险的多层网络动力学演化与智能协同监
管",规划基金项目,25YJAZH255,赵宁,东北财经大学
2202,"交叉学科/综合研
究","辽中南地区城市历史街区基因解码、图谱编制与综合测
度研究",规划基金项目,25YJAZH102,刘抚英,东北大学
2203,"交叉学科/综合研
究","《东北画报》与社会主义视觉文化的地方形塑研究
（1945-1955）",规划基金项目,25YJAZH129,牛春舟,东北农业大学
2204,"交叉学科/综合研
究","生成式AI赋能下的外语学习者文化误解矫正路径与机制
研究",规划基金项目,25YJAZH007,边家胜,东北师范大学
2205,"交叉学科/综合研
究",轻度AD患者认知衰退的语言信号预警研究,青年基金项目,25YJCZH088,胡雪婵,东北师范大学
2206,"交叉学科/综合研
究","基于无人机编队编程的青少年人工智能启蒙学习模型构
建与应用策略研究",青年基金项目,25YJCZH151,梁爽,东北师范大学
2207,"交叉学科/综合研
究","基于高阶异质网络社区结构分析的科技信息服务推荐研
究——以东莞市智能制造为例",青年基金项目,25YJCZH171,刘志刚,东莞理工学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2208,"交叉学科/综合研
究","“双碳”目标下智慧城市对居民低碳行为的赋能效应评
价与提升研究",规划基金项目,25YJAZH079,李德智,东南大学
2209,"交叉学科/综合研
究","数字社会背景下Z世代青年“轻社交”行为的生成机制
与调适路径研究",青年基金项目,25YJCZH196,彭丽,东南大学
2210,"交叉学科/综合研
究",面向自动化面试者评价的大模型人格评估研究,青年基金项目,25YJCZH372,张天翼,东南大学
2211,"交叉学科/综合研
究",基于内容生成的安全可信智能司法技术研究,青年基金项目,25YJCZH267,王晓,对外经济贸易大学
2212,"交叉学科/综合研
究","泛在环境下AIGC虚假信息的推荐溢出效应及应对策略研
究",青年基金项目,25YJCZH275,王一帆,对外经济贸易大学
2213,"交叉学科/综合研
究","多源时空数据驱动的中国耕地韧性演化机制与协同治理
体系研究",青年基金项目,25YJCZH140,李艳,防灾科技学院
2214,"交叉学科/综合研
究","退役风电回收处理产业的时空演化机制及多元调控路径
研究",青年基金项目,25YJCZH182,马诗萍,福建农林大学
2215,"交叉学科/综合研
究","农业文化遗产活化利用对农业食物系统转型的影响机制
和优化路径",青年基金项目,25YJCZH340,叶行,福建农林大学
2216,"交叉学科/综合研
究",北宋以来闽作家具史料整理、研究及数据库建设,青年基金项目,25YJCZH155,林华秋,福州工商学院
2217,"交叉学科/综合研
究","AIGC背景下消费金融风险的传导机制、智能预警与防范
策略研究",规划基金项目,25YJAZH020,陈晓杰,福州外语外贸学院
2218,"交叉学科/综合研
究",闽江流域乡村聚落灾害风险机理与韧性协同治理研究,青年基金项目,25YJCZH131,李尚辉,福州外语外贸学院
2219,"交叉学科/综合研
究","数字人文视角下福建侨厝遗产的数据库建设与传播应用
研究",青年基金项目,25YJCZH145,李云琦,福州外语外贸学院
2220,"交叉学科/综合研
究","国际传播视域下中国神话故事短视频的视觉框架效果机
制与优化策略研究",青年基金项目,25YJCZH395,郑晨予,复旦大学
2221,"交叉学科/综合研
究","教育强国建设背景下智能制造人才供需耦合机理与动态
适配路径研究",规划基金项目,25YJAZH250,张永棠,广东白云学院
2222,"交叉学科/综合研
究","多模态数据下深度集成学习的新能源汽车供应链韧性评
估研究",规划基金项目,25YJAZH063,胡苏,广东财经大学
2223,"交叉学科/综合研
究","粤港澳大湾区植被碳储量与能源碳排放的动态权衡及碳
分区治理路径研究",规划基金项目,25YJAZH192,吴艳艳,广东财经大学
2224,"交叉学科/综合研
究","多源异构数据下基于图神经网络的供应链韧性度量与路
径优化研究",规划基金项目,25YJAZH267,周雅兰,广东财经大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2225,"交叉学科/综合研
究","基于多模态对比学习的社交短视频意识形态智能风险识
别与安全防范研究",青年基金项目,25YJCZH094,黄沛,广东财经大学
2226,"交叉学科/综合研
究","多源数据下基于深度集成聚类的科技企业创新绩效度量
与路径优化研究",青年基金项目,25YJCZH219,宋泽明,广东财经大学
2227,"交叉学科/综合研
究","AI赋能高技术制造业产业链韧性测度与强链优化路径研
究",青年基金项目,25YJCZH269,王心月,广东财经大学
2228,"交叉学科/综合研
究","生成式AI赋能粤港澳大湾区青少年体育教育资源动态协
同研究",青年基金项目,25YJCZH026,陈宇,广东第二师范学院
2229,"交叉学科/综合研
究",中国旅游形象国际传播的策略研究,青年基金项目,25YJCZH268,王晓宇,广东第二师范学院
2230,"交叉学科/综合研
究",面向高温户外作业需求的智能服装设计与评价研究,规划基金项目,25YJAZH153,宋文芳,广东工业大学
2231,"交叉学科/综合研
究","公交衰退与数字鸿沟双重挤压下老年人交通出行权保障
及补偿路径研究",青年基金项目,25YJCZH083,胡三根,广东工业大学
2232,"交叉学科/综合研
究","技术脱钩背景下中国高科技跨国企业供应链关系重构的
过程机理研究",青年基金项目,25YJCZH180,马美婷,广东工业大学
2233,"交叉学科/综合研
究","创意设计赋能地理标志农产品IP的文旅融合开发机制研
究",自筹经费项目,25YJEZH001,彭凯,广东工业大学
2234,"交叉学科/综合研
究",数字治理赋能乡村空间微更新机理和路径研究,青年基金项目,25YJCZH336,姚德惠,广东技术师范大学
2235,"交叉学科/综合研
究","基于跨学科融合的人机交互网络舆论传播机制与控制策
略探究",青年基金项目,25YJCZH356,张洪杨,广东技术师范大学
2236,"交叉学科/综合研
究","数智技术嵌入下游客环境责任行为的多维驱动路径与动
态干预策略研究",规划基金项目,25YJAZH015,陈阁芝,广东金融学院
2237,"交叉学科/综合研
究",中亚国家跨境数据安全流通法律规制问题研究,规划基金项目,25YJAZH164,吐火加,广东金融学院
2238,"交叉学科/综合研
究","数字金融背景下协同智能聚类的金融风险识别与防范研
究",规划基金项目,25YJAZH266,周瑞红,广东金融学院
2239,"交叉学科/综合研
究",基于深度学习的跨语言情感迁移与翻译一致性研究,规划基金项目,25YJAZH140,任亚峰,广东外语外贸大学
2240,"交叉学科/综合研
究",西方纪录片对“中国制造”的叙事霸权建构研究,规划基金项目,25YJAZH210,杨静,广东外语外贸大学
2241,"交叉学科/综合研
究","基于多源数据融合与深度学习的高校图书馆智能推广研
究",青年基金项目,25YJCZH006,蔡春柳,广东外语外贸大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2242,"交叉学科/综合研
究","以老年人心理健康为导向的数字环境适老性评价及优化
策略研究",青年基金项目,25YJCZH362,张琳,广东外语外贸大学
2243,"交叉学科/综合研
究","以澜湄合作推动落实“三大全球倡议”的理论逻辑与实
践路径研究",青年基金项目,25YJCZH400,周惠雯,广东外语外贸大学
2244,"交叉学科/综合研
究","绿色消费驱动西南民族地区乡村产业振兴的机制、困境
与路径优化研究",青年基金项目,25YJCZH163,刘沐霖,广西科技大学
2245,"交叉学科/综合研
究","西南多民族儿童绘本中的中华民族共同体意识建构研究
（1949-2025）",青年基金项目,25YJCZH152,梁媛,广西师范大学
2246,"交叉学科/综合研
究","高校科技成果转化驱动乡村特色产业升级的障碍诊断与
机制重构研究",青年基金项目,25YJCZH166,刘文,广西师范大学
2247,"交叉学科/综合研
究","青少年父母心理健康素养的双维模型建构及评估工具开
发与应用研究",规划基金项目,25YJAZH095,梁红霞,广西职业师范学院
2248,"交叉学科/综合研
究",宋刻本字体活化与出海创新路径研究,规划基金项目,25YJAZH081,李佛君,广州城建职业学院
2249,"交叉学科/综合研
究","东西部协作赋能乡村基础教育数智化转型的机制与路径
研究",规划基金项目,25YJAZH169,王东,广州大学
2250,"交叉学科/综合研
究","生成式人工智能驱动的建筑室内设计艺术美学协同创新
模式研究",青年基金项目,25YJCZH019,陈俊铭,广州大学
2251,"交叉学科/综合研
究","人工智能驱动下城市社会空间生产机制与适应性治理范
式研究",青年基金项目,25YJCZH081,胡锦灿,广州大学
2252,"交叉学科/综合研
究","区块链共识协议中抗偏倚性随机数生成机制的多层级安
全联动研究",青年基金项目,25YJCZH112,柯丽珊,广州大学
2253,"交叉学科/综合研
究",20世纪初期英国画报的中国图像及跨文化传播研究,青年基金项目,25YJCZH134,李所期,广州大学
2254,"交叉学科/综合研
究","能源转型中电力系统安全协同防护机制与隐私—性能多
目标优化研究",青年基金项目,25YJCZH170,刘云,广州大学
2255,"交叉学科/综合研
究",基于变分法和弱监督学习的心脏MR图像分割方法研究,青年基金项目,25YJCZH216,舒秀,广州大学
2256,"交叉学科/综合研
究","生成式AI介入非财务信息操纵的多维测度、市场影响与
监管对策研究",青年基金项目,25YJCZH236,田勇刚,广州大学
2257,"交叉学科/综合研
究",随机环境下水下机器人的性能保障与评估研究,青年基金项目,25YJCZH346,余珮琳,广州大学
2258,"交叉学科/综合研
究","健康中国战略下不同运动方式促进大学生积极心理品质
与睡眠质量的追踪研究",青年基金项目,25YJCZH288,吴惠宇,"广州工程技术职业学
院"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2259,"交叉学科/综合研
究","公共视频监控的隐私权治理机制研究——技术、法律与
社会的三维路径",规划基金项目,25YJAZH002,MAALLA ALLAM,广州工商学院
2260,"交叉学科/综合研
究","大规模因材施教背景下的可解释知识追踪研究：动态解
耦与因果推理方法",青年基金项目,25YJCZH122,李加伟,广州航海学院
2261,"交叉学科/综合研
究","数字包容视域下老年健康信息贫困的循证机制与设计干
预策略研究",规划基金项目,25YJAZH082,李宏,广州华商学院
2262,"交叉学科/综合研
究",元宇宙场景下多模态康复评估与干预机制研究,青年基金项目,25YJCZH364,张玲,"广州科技贸易职业学
院"
2263,"交叉学科/综合研
究","多源数据赋能粤港澳名镇名村的时空演变机制与场景建
构研究",青年基金项目,25YJCZH304,谢倩,广州美术学院
2264,"交叉学科/综合研
究",低空场景下可信数据空间驱动智能协同治理研究,规划基金项目,25YJAZH185,王政,广州南方学院
2265,"交叉学科/综合研
究",朱白兰在华期间的文学创作与翻译实践研究,规划基金项目,25YJAZH130,潘艳,广州商学院
2266,"交叉学科/综合研
究","数字赋能青少年24小时活动行为与体质健康的动态关联
模型构建与实证研究",规划基金项目,25YJAZH092,李宇星,广州体育学院
2267,"交叉学科/综合研
究","新公共治理理论视域下癌症患者参与预立医疗照护计划
的多主体协同研究",规划基金项目,25YJAZH099,凌冬兰,广州医科大学
2268,"交叉学科/综合研
究",乡镇卫生院融入农村养老服务体系的路径和机制研究,规划基金项目,25YJAZH230,张彩霞,广州中医药大学
2269,"交叉学科/综合研
究","全域土地综合整治与生态修复协同推进防止规模性脱贫
的长效机制研究",规划基金项目,25YJAZH066,黄雪飞,贵州财经大学
2270,"交叉学科/综合研
究","基于多模态行为数据的高职院校学生画像构建与个性化
学习路径动态推荐机制研究",青年基金项目,25YJCZH204,任丽娜,"贵州轻工职业技术学
院"
2271,"交叉学科/综合研
究",数智融合驱动科技统计调查制度改革与创新研究,青年基金项目,25YJCZH176,吕卉,桂林理工大学
2272,"交叉学科/综合研
究","低空经济背景下面向垂直起降飞行器eVtol座舱的多模
态人机交互设计研究",规划基金项目,25YJAZH024,成沛瑶,哈尔滨工业大学
2273,"交叉学科/综合研
究","织物触觉界面陪伴机器人改善儿童屏幕依赖症的具身情
感交互设计研究",青年基金项目,25YJCZH102,姜梦琦,哈尔滨工业大学
2274,"交叉学科/综合研
究","心理契约破裂视角下医生道德创伤多模态机制与双轨干
预研究",规划基金项目,25YJAZH182,王彧,哈尔滨医科大学
2275,"交叉学科/综合研
究","数字时代背景下的青少年健康行为：社交媒体的作用机
制与干预策略研究",规划基金项目,25YJAZH235,张佳媛,哈尔滨医科大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2276,"交叉学科/综合研
究","公平视角下我国HPV疫苗接种政策的时空演进、决策机
制及优化策略研究",规划基金项目,25YJAZH247,张歆,哈尔滨医科大学
2277,"交叉学科/综合研
究","异地就医治理的场域重构：多元行动者博弈机制解构与
动态协同路径研究",青年基金项目,25YJCZH377,张鑫,哈尔滨医科大学
2278,"交叉学科/综合研
究",数智时代潮汕侨批档案与口述史料的记忆图谱建构研究,规划基金项目,25YJAZH011,曹亚明,韩山师范学院
2279,"交叉学科/综合研
究",算法伦理级联效应的形成机制与阻断研究,规划基金项目,25YJAZH194,夏福斌,韩山师范学院
2280,"交叉学科/综合研
究",高校大学生心理问题的多维度客观评价与预警方法研究,规划基金项目,25YJAZH234,张桦,杭州电子科技大学
2281,"交叉学科/综合研
究","面向学习障碍儿童积极学习体验的人智协作交互设计研
究",青年基金项目,25YJCZH172,柳丽娟,杭州电子科技大学
2282,"交叉学科/综合研
究","轻度认知障碍老年人的阅读语境补偿机制损伤及其教育
干预研究",规划基金项目,25YJAZH116,刘志方,杭州师范大学
2283,"交叉学科/综合研
究","面向洪涝韧性提升的沿海城市气候适应基础设施动态优
化路径研究",青年基金项目,25YJCZH045,方佳毅,杭州师范大学
2284,"交叉学科/综合研
究","教育卷入对家庭生育规模的影响：理论、实证与对策研
究",青年基金项目,25YJCZH173,陆伟,杭州师范大学
2285,"交叉学科/综合研
究","老龄化社会视域下欠发达地区高素质护理人才协同培养
机制研究",规划基金项目,25YJAZH275,朱薇,杭州医学院
2286,"交叉学科/综合研
究","乳腺癌筛查中的过度诊断风险评估：微模拟模型构建与
策略优化研究",青年基金项目,25YJCZH037,丁李路,杭州医学院
2287,"交叉学科/综合研
究","数字农服平台驱动农业低空技术扩散研究：结构洞识别
、桥接机制与优化策略",青年基金项目,25YJCZH276,王颖,合肥大学
2288,"交叉学科/综合研
究","多模态感知与适童化建模：数智驱动的小学校园火灾疏
散协同治理研究",规划基金项目,25YJAZH179,王益,合肥工业大学
2289,"交叉学科/综合研
究",AI驱动下国产互动剧创作与观众体验研究,规划基金项目,25YJAZH046,高瑜,河北科技大学
2290,"交叉学科/综合研
究",产后抑郁母亲的育儿自我效能感及其心智化干预研究,规划基金项目,25YJAZH133,齐伟静,河北医科大学
2291,"交叉学科/综合研
究","考虑风险分担的中哈跨境流域应急补水合作治理韧性评
估与提升研究",规划基金项目,25YJAZH052,郭利丹,河海大学
2292,"交叉学科/综合研
究",基于机理—强化学习双驱模型的期权对冲研究,规划基金项目,25YJAZH108,刘磊,河海大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2293,"交叉学科/综合研
究",数据流通安全风险识别与隐私保护方法研究,规划基金项目,25YJAZH245,张啸剑,河南财经政法大学
2294,"交叉学科/综合研
究","“防抗救”一体化下“双老”社区应对地震灾害的运维
韧性动态评估及提升决策优化研究",青年基金项目,25YJCZH192,聂伟,河南财经政法大学
2295,"交叉学科/综合研
究",环境考古视角下郑州商城遗址水系研究,青年基金项目,25YJCZH203,秦臻,河南大学
2296,"交叉学科/综合研
究","陆上丝绸之路文化遗产赋能中华文明精神标识国际叙事
研究",规划基金项目,25YJAZH072,姜国峰,河南工程学院
2297,"交叉学科/综合研
究","教联体与数智技术双重驱动大中小学爱国主义教育一体
化建设研究",规划基金项目,25YJAZH248,张艳青,河南工程学院
2298,"交叉学科/综合研
究","全面振兴战略下农村资源资产盘活质量评估与协同提升
机制研究",规划基金项目,25YJAZH111,刘涛,河南理工大学
2299,"交叉学科/综合研
究",基于文化基因的古代洛阳皇家园林时空演变机制研究,青年基金项目,25YJCZH337,姚晓军,河南农业大学
2300,"交叉学科/综合研
究",青年生育意愿的社交媒体呈现与引导策略研究,青年基金项目,25YJCZH062,郭璟璇,河南师范大学
2301,"交叉学科/综合研
究","基于售后配件需求预测的大型制造企业智能安全库存优
化与决策研究",青年基金项目,25YJCZH071,何建樑,河南师范大学
2302,"交叉学科/综合研
究",基于职业教育支持的农村低收入人口内生发展研究,青年基金项目,25YJCZH130,李强,河南师范大学
2303,"交叉学科/综合研
究","网红目的地游客涌入的群体性旅游体验组织与地方因应
研究",青年基金项目,25YJCZH243,王丹平,河南师范大学
2304,"交叉学科/综合研
究","青少年睡眠质量影响认知灵活性的多模态机制及干预研
究",青年基金项目,25YJCZH249,王海恩,河南师范大学
2305,"交叉学科/综合研
究",汉字型瑶字在海内外瑶族民间文献中的传承与流变研究,规划基金项目,25YJAZH059,贺娉婷,贺州学院
2306,"交叉学科/综合研
究","资本驱动农业新质生产力发展的逻辑机理、现实困境与
协同路径研究",规划基金项目,25YJAZH193,吴月,衡阳师范学院
2307,"交叉学科/综合研
究",多元主体参与传统村落旅游共治的行动逻辑,规划基金项目,25YJAZH236,张家其,衡阳师范学院
2308,"交叉学科/综合研
究","老年人代谢疾病风险的社会经济影响与精准干预机制研
究",青年基金项目,25YJCZH404,周亚慧,湖北大学
2309,"交叉学科/综合研
究","数智时代虚拟亲密关系对青年现实婚育意愿的影响路径
及对策研究",规划基金项目,25YJAZH154,孙利,湖北第二师范学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2310,"交叉学科/综合研
究",社会—生态网络分析视角下生物入侵协同治理机制研究,规划基金项目,25YJAZH180,王有宁,湖北工程学院
2311,"交叉学科/综合研
究","数智时代大学生发展焦虑的美育干预机制与纾解路径研
究",青年基金项目,25YJCZH325,颜佳玥,"湖北工业大学工程技
术学院"
2312,"交叉学科/综合研
究","面向“高水平保护”的隐蔽性污染排放行为形成机理与
数智化治理研究",青年基金项目,25YJCZH233,唐文亮,湖北经济学院
2313,"交叉学科/综合研
究","基于多模态数据融合的万里茶道湖北段文化遗产数字化
保护路径研究",青年基金项目,25YJCZH301,肖璐,湖北民族大学
2314,"交叉学科/综合研
究","具身交互对青少年负性情绪游戏化认知重评的影响和机
制研究",青年基金项目,25YJCZH113,赖丽足,湖北中医药大学
2315,"交叉学科/综合研
究","短视频使用在老年认知轨迹中的“双刃剑”效应模型构
建研究",青年基金项目,25YJCZH408,祝鑫红,湖北中医药大学
2316,"交叉学科/综合研
究","生成式AI嵌入文旅数字化服务的隐私风险认知与持续使
用意愿研究",规划基金项目,25YJAZH062,胡强盛,湖南财政经济学院
2317,"交叉学科/综合研
究",基于传统文化传承的乡村公共空间包容性环境构建研究,规划基金项目,25YJAZH228,袁朝晖,湖南大学
