0,1,2,3,4,5,6
1908,教育学,基于文本情感识别的教师教学问题智能诊断与改进研究,青年基金项目,20YJC880088,王阿习,北京联合大学
1909,教育学,美国高校教师职业失范行为的治理研究,青年基金项目,20YJC880120,张奂奂,北京联合大学
1910,教育学,我国中小学教师情绪、职业倦怠和劳动异化的关系研究,青年基金项目,20YJC880002,曾国权,北京师范大学
1911,教育学,留守儿童歧视知觉的形成机制及干预策略研究,青年基金项目,20YJC880015,傅王倩,北京师范大学
1912,教育学,"中小学社会主义核心价值观教育的现状调查与效果评价
研究",青年基金项目,20YJC880096,王熙,北京师范大学
1913,教育学,"教育援建背景下跨省域教育集团化办学：援建路径、成
效及保障机制研究",青年基金项目,20YJC880115,叶菊艳,北京师范大学
1914,教育学,中小学生课堂学习机会评价模型的构建与应用研究,青年基金项目,20YJC880134,朱忠明,北京师范大学
1915,教育学,"招生倾斜政策下一流大学学习困难学生学业支持制度研
究",青年基金项目,20YJC880092,王俊,北京外国语大学
1916,教育学,海归学生身份认同感与再融入模式研究,青年基金项目,20YJC880094,王苏阳,北京外国语大学
1917,教育学,高校信访法治化改革路径探析研究,青年基金项目,20YJC880079,史三军,"北京信息科技大
学"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1918,教育学,精准康复背景下的大学生临床实习机制研究,青年基金项目,20YJC880128,张云舒,滨州医学院
1919,教育学,"“职业仓”：基于招聘大数据的询证模型构建及其应用
研究",青年基金项目,20YJC880056,刘凯,渤海大学
1920,教育学,改革开放以来我国小学数学教科书难度变化研究,青年基金项目,20YJC880099,魏佳,渤海大学
1921,教育学,"高阶思维发展视角下落实学科核心素养的课堂教学设计
研究",青年基金项目,20YJC880082,孙宏志,长春中医药大学
1922,教育学,"乡村振兴视域下地方高校“双创”教育生态圈构建及应
用研究",青年基金项目,20YJC880065,罗玉龙,长江师范学院
1923,教育学,"全面两孩政策背景下我国县域内幼儿园布局调整与学前
教育资源配置优化研究",青年基金项目,20YJC880093,王声平,长沙师范学院
1924,教育学,基于人工智能的高职“共享工厂”育人体系研究,青年基金项目,20YJC880061,楼竞,"常州机电职业技
术学院"
1925,教育学,“发展适宜性”视域下儿童教育APP评价体系建构研究,青年基金项目,20YJC880076,全晓洁,重庆师范大学
1926,教育学,"基于多源数据的“双一流”政策对高校的影响机制及影
响效果评价研究",青年基金项目,20YJC880057,刘盛博,大连理工大学
1927,教育学,“双一流”视域下行业特色研究型大学学科建设研究,青年基金项目,20YJC880106,谢辉祥,电子科技大学
1928,教育学,指向学科核心素养的学科大概念教学转化研究,青年基金项目,20YJC880041,李刚,东北师范大学
1929,教育学,视知觉理论视域下中国儿童绘画教育研究,青年基金项目,20YJC880043,李吉品,东北师范大学
1930,教育学,"高阶思维发展的课堂影响因素模型及大数据干预机制研
究",青年基金项目,20YJC880113,杨鑫,东北师范大学
1931,教育学,义务教育高质量均衡发展测度与促进机制研究,青年基金项目,20YJC880124,张雪,东北师范大学
1932,教育学,"工业4.0背景下深化产教融合的职业教育人才培养模式创
新研究——以物流管理为例",青年基金项目,20YJC880109,徐兰,"东莞职业技术学
院"
1933,教育学,"农村留守儿童攻击行为的社会信息加工特点及其多元干
预模式的构建与实证研究",青年基金项目,20YJC880132,钟佑洁,福州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1934,教育学,人工智能的职业技能迭代效应及教育干预研究,青年基金项目,20YJC880034,黄茂勇,"广东技术师范大
学"
1935,教育学,"粤港澳大湾区职业教育协同治理的障碍诊断及机制创新
研究",青年基金项目,20YJC880105,谢德新,"广东技术师范大
学"
1936,教育学,中国大学现代性有关问题研究,青年基金项目,20YJC880110,许国动,广东金融学院
1937,教育学,近代中国高等教育研究的历史重现与现代审视研究,青年基金项目,20YJC880066,吕春辉,广西师范大学
1938,教育学,"新时代民族地区乡村小规模学校的发展型态及优化策略
研究",青年基金项目,20YJC880072,欧阳修俊,广西师范大学
1939,教育学,短视频对青少年价值观的影响及应对策略研究,青年基金项目,20YJC880078,邵征锋,贵州师范大学
1940,教育学,“高考陪读”现象下劳动家庭的教育卷入研究,青年基金项目,20YJC880012,范云霞,杭州师范大学
1941,教育学,教育部统编新教材师生使用适应性研究,青年基金项目,20YJC880033,黄金丽,杭州师范大学
1942,教育学,"义务教育阶段学生交流推理能力现状调查及教学路径研
究",青年基金项目,20YJC880098,王志玲,杭州师范大学
1943,教育学,"多路径数学科普的构建及其对少数民族学生数学观的影
响研究",青年基金项目,20YJC880117,岳增成,杭州师范大学
1944,教育学,"中国智造下1+X协同促进高素质复合型技能人才培养的绩
效研究",青年基金项目,20YJC880122,张磊,"河北机电职业技
术学院"
1945,教育学,"数字媒介场域下知识流动与大学生学习范式转型互惠关
系模式探究",青年基金项目,20YJC880073,齐艳杰,河北师范大学
1946,教育学,地方高校教师学术创业的响应机制与支持政策研究,青年基金项目,20YJC880022,郭少东,河南工业大学
1947,教育学,"中国近代教育家群体的教育互动与日常交往研究（1901-
1949）",青年基金项目,20YJC880021,郭景川,河南师范大学
1948,教育学,"基础教育科学课程中“跨学科素养”的框架建构及测评
研究",青年基金项目,20YJC880080,宋歌,河南师范大学
1949,教育学,中国学前教育质量保障制度变迁研究（1949-2019）,青年基金项目,20YJC880091,王静,衡水学院
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1950,教育学,基于社交网络的幼儿园教师学习共同体研究,青年基金项目,20YJC880027,何婷婷,衡阳师范学院
1951,教育学,世界一流大学本科招生制度研究,青年基金项目,20YJC880044,李木洲,湖北大学
1952,教育学,"高等学校与社区教育融合机制的国际比较与本土实践研
究",青年基金项目,20YJC880008,陈峥,"湖北科技职业学
院"
1953,教育学,中部地区农村学前教育资源配置研究,青年基金项目,20YJC880025,何灿,湖北师范大学
1954,教育学,残疾人中等职业教育产教融合的实施路径研究,青年基金项目,20YJC880003,陈莲俊,华东师范大学
1955,教育学,长三角高等教育高质量一体化推进策略研究,青年基金项目,20YJC880062,卢威,华东师范大学
1956,教育学,知识生产模式下博士生培养体系的研究,青年基金项目,20YJC880103,向智男,华南理工大学
1957,教育学,卓越教师行动研究的知识创造原理与方法研究,青年基金项目,20YJC880005,陈思宇,华南师范大学
1958,教育学,美国中文教材中的文化植入问题研究,青年基金项目,20YJC880032,华啸尘,华南师范大学
1959,教育学,以全球胜任力为导向的本土国际化人才培养路径研究,青年基金项目,20YJC880135,庄慧娟,华南师范大学
1960,教育学,"基于答题大数据的学习能力精细建模及个性化学习路径
推荐研究",青年基金项目,20YJC880024,何彬,华中师范大学
1961,教育学,面向启发式教学的智能课堂编排模型与方法研究,青年基金项目,20YJC880083,孙建文,华中师范大学
1962,教育学,习近平总书记关于教师教育的重要论述研究,青年基金项目,20YJC880085,陶光胜,华中师范大学
1963,教育学,基于人工智能的在线学习参与度识别研究,青年基金项目,20YJC880100,魏艳涛,华中师范大学
1964,教育学,地方高校章程实施效力评价及改进策略研究,青年基金项目,20YJC880048,李威,黄冈师范学院
1965,教育学,"村落消失背景下乡村儿童体育游戏变迁的教育人类学考
察研究",青年基金项目,20YJC880029,胡金萍,济南大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1966,教育学,高等教育学研究的文化范式构建研究,青年基金项目,20YJC880108,徐国英,济南大学
1967,教育学,"农村地区3岁以下婴幼儿家庭养育风险预警与干预体系研
究",青年基金项目,20YJC880055,刘军豪,"江苏第二师范学
院"
1968,教育学,具身认知视角下的混合现实学习环境构建及应用研究,青年基金项目,20YJC880131,赵瑞斌,江苏师范大学
1969,教育学,百万扩招后高职学情特征分布与精准教学模式构建研究,青年基金项目,20YJC880014,付达杰,"江西财经职业学
院"
1970,教育学,"基于退役士兵生源的高职“1+X”技术技能人才培养体系
与机制研究",青年基金项目,20YJC880028,何应林,"金华职业技术学
院"
1971,教育学,"行业特色高校大学生职业认同发展研究——现实样态与
教育引导",青年基金项目,20YJC880035,姜林,辽宁警察学院
1972,教育学,山东高等教育近代化有关问题研究,青年基金项目,20YJC880047,李涛,聊城大学
1973,教育学,"高校治理主体多元化视域下教师建言行为的机制构建与
路径实现研究",青年基金项目,20YJC880031,胡青,临沂大学
1974,教育学,美国高校在线学位项目的走向及对我国的启示研究,青年基金项目,20YJC880040,李凤玮,临沂大学
1975,教育学,"共生视域下高职专业群的生成机理、进化路径和治理策
略研究",青年基金项目,20YJC880039,李东航,"柳州职业技术学
院"
1976,教育学,"我国二孩家庭中同胞关系质量的发展轨迹及其教育调适
研究",青年基金项目,20YJC880011,董颖红,鲁东大学
1977,教育学,"新工科背景下地方高校创新创业教育质量普适性评估体
系架构研究",青年基金项目,20YJC880087,涂继亮,南昌航空大学
1978,教育学,教师教育惩戒权的立法规制研究,青年基金项目,20YJC880058,刘旭东,南京财经大学
1979,教育学,基于大数据方法的农村贫困儿童教育脱贫路径优化研究,青年基金项目,20YJC880018,葛霆,南京大学
1980,教育学,高职院校学生获得感的生成与提升策略研究,青年基金项目,20YJC880042,李国彦,"南京工业职业技
术学院"
1981,教育学,"冲突管理视角下师生关系的重塑及其对研究生培养质量
影响的实证研究",青年基金项目,20YJC880026,何昌清,"南京航空航天大
学"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1982,教育学,"以需求为导向的世界一流学科建设创新机制研究——以
江苏省为例",青年基金项目,20YJC880050,李燕,"南京航空航天大
学"
1983,教育学,中小学语文教材文学文本国家认同意识研究,青年基金项目,20YJC880069,梅培军,"南京师范大学泰
州学院"
1984,教育学,农村幼儿意外伤害发生机制及预防对策研究,青年基金项目,20YJC880086,田腾,南京晓庄学院
1985,教育学,"面向新工业革命的我国大学生可迁移能力构成及培养研
究",青年基金项目,20YJC880068,马星,"南京信息工程大
学"
1986,教育学,共同体视域下高校海归教师学术环境适应机制研究,青年基金项目,20YJC880007,陈赟畅,南京邮电大学
1987,教育学,长尾理论视域下高校“小额捐赠”机制创新研究,青年基金项目,20YJC880074,钱晓田,南京邮电大学
1988,教育学,基于多模态数据的学习者情感分析及应用研究,青年基金项目,20YJC880104,肖婉,南京邮电大学
1989,教育学,"乡村振兴战略背景下大学生返乡创业教育的评价驱动研
究",青年基金项目,20YJC880119,张海峰,宁波财经学院
1990,教育学,高校教师卓越教学策略的有效性与发生机制研究,青年基金项目,20YJC880037,矫怡程,青岛大学
1991,教育学,基于核心素养提升的工程伦理教育实践路径探究,青年基金项目,20YJC880084,孙丽丽,"青岛理工大学琴
岛学院"
1992,教育学,基于慕课学习平台的探究社区模型重构及分析应用研究,青年基金项目,20YJC880126,张亦凝,清华大学
1993,教育学,"教育社会学视域下城市家庭母职角色的偏误及其应对研
究",青年基金项目,20YJC880077,桑勇,曲阜师范大学
1994,教育学,"城市地区0-3岁婴幼儿托育服务质量与儿童发展水平的追
踪研究",青年基金项目,20YJC880010,丁骞,山东英才学院
1995,教育学,"家风家训传承中的乡贤文化及其教育价值研究——基于
明清时期山东地区三个家族的考察",青年基金项目,20YJC880046,李圣锋,山东英才学院
1996,教育学,20世纪上半叶中国大学教育系科发展研究,青年基金项目,20YJC880049,李艳莉,山西大学
1997,教育学,"以共治求善治：学术共同体治理学术不端的共生交往机
制研究",青年基金项目,20YJC880004,陈亮,陕西师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
1998,教育学,新时代统编三科教材的价值建构及其监测研究,青年基金项目,20YJC880051,廖婧茜,陕西师范大学
1999,教育学,产教融合视域下应用型大学研究生培养模式研究,青年基金项目,20YJC880125,张烨,"上海第二工业大
学"
2000,教育学,"社会认知视角下学校教育环境影响博士生职业期望的机
制研究",青年基金项目,20YJC880089,王海迪,"上海工程技术大
学"
2001,教育学,我国普通高中学生综合素质评价改革研究,青年基金项目,20YJC880054,刘金松,上海师范大学
2002,教育学,新时代城乡学前儿童社会退缩行为的追踪及干预研究,青年基金项目,20YJC880133,朱晶晶,上海师范大学
2003,教育学,"中小学教师职业使命感影响因素、形成机制及协同培育
研究",青年基金项目,20YJC880129,章雷钢,绍兴文理学院
2004,教育学,中小学法治教育评价指标体系建构与实证研究,青年基金项目,20YJC880070,孟宪云,深圳大学
2005,教育学,"知识管理视角下大学与中小学伙伴协作中的教师跨界学
习研究",青年基金项目,20YJC880097,王晓芳,深圳大学
2006,教育学,"托育服务机构质量对3岁以下婴幼儿发展的影响：从入托
到入园的追踪研究",青年基金项目,20YJC880064,罗丽,首都师范大学
2007,教育学,中国青少年STEM职业期望状况及影响因素研究,青年基金项目,20YJC880127,张颖之,首都师范大学
2008,教育学,中小学卓越体育教师关键特质与职后培养路径研究,青年基金项目,20YJC880111,燕凌,首都体育学院
2009,教育学,“后扶贫时期”职业教育精准扶贫长效机制研究,青年基金项目,20YJC880006,陈文海,"顺德职业技术学
院"
2010,教育学,人工智能背景下职业院校劳动教育模式研究,青年基金项目,20YJC880013,冯孟,"顺德职业技术学
院"
2011,教育学,“双一流”建设中省级统筹高校分类发展政策评价研究,青年基金项目,20YJC880059,刘耀,四川外国语大学
2012,教育学,美国一流大学建设过程中的社会资源支持研究,青年基金项目,20YJC880081,孙贵平,四川外国语大学
2013,教育学,中学语文古代作品选文嬗变研究：70年回顾与启示,青年基金项目,20YJC880019,管贤强,苏州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2014,教育学,"分类与整合：我国义务教育教师聘任政策的实施效应及
其优化路径研究",青年基金项目,20YJC880112,杨帆,苏州大学
2015,教育学,高中数学教师核心素养测评模型构建与应用研究,青年基金项目,20YJC880101,武丽莎,唐山师范学院
2016,教育学,"就业优先背景下工科院校少数民族大学生学习适应性研
究",青年基金项目,20YJC880017,高岳涵,天津大学
2017,教育学,中小学生家国情怀素养的现状调查与提升对策研究,青年基金项目,20YJC880023,郭文良,天津师范大学
2018,教育学,职业教育工匠精神培育机制与路径的质性研究,青年基金项目,20YJC880020,郭达,"天津职业技术师
范大学"
2019,教育学,"职业教育“1+X”证书制度改革研究：职业资历框架的构
建与应用",青年基金项目,20YJC880107,谢莉花,同济大学
2020,教育学,STEM课程中计算思维能力多元评估模型及应用策略研究,青年基金项目,20YJC880030,胡萍,铜仁学院
2021,教育学,"产教融合视阈下新技术应用型人才培养的研究与实践
——以W职业技术学院为例",青年基金项目,20YJC880053,刘海明,"温州职业技术学
院"
2022,教育学,新时代职业教育产教融合的“嵌入式协同”模式研究,青年基金项目,20YJC880045,李鹏,"无锡科技职业学
院"
2023,教育学,美国大学协会本科STEM教育的系统变革研究,青年基金项目,20YJC880090,王嘉铭,西安外国语大学
2024,教育学,藏区青少年的宗教信仰现状及其影响机制研究,青年基金项目,20YJC880075,强巴央珍,西藏大学
2025,教育学,"基于语义相似性的适应性认知多样性对讨论效果的影响
研究",青年基金项目,20YJC880016,高红丽,新乡医学院
2026,教育学,中美大学女性校长群体比较研究,青年基金项目,20YJC880071,牛蒙刚,盐城师范学院
2027,教育学,"工作记忆和策略使用在流体智力发展中的作用：6-12岁
儿童追踪研究",青年基金项目,20YJC880095,王腾飞,浙江大学
2028,教育学,"后人口红利时代老龄人力资本保护性开发与妥善利用研
究",青年基金项目,20YJC880067,吕文娟,浙江工业大学
2029,教育学,跨境职业教育研究：现状、案例与评估指标,青年基金项目,20YJC880063,陆胜蓝,"浙江机电职业技
术学院"
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2030,教育学,"供给侧改革视阈下大学生创业与特色小镇融合机制的研
究",青年基金项目,20YJC880102,席佳颖,"浙江经济职业技
术学院"
2031,教育学,社会空间视域下乡村儿童早期教育治理的政策路径研究,青年基金项目,20YJC880001,曹雁飞,浙江师范大学
2032,教育学,"自闭症谱系障碍儿童社交定向的眼动特征及其教育应用
研究",青年基金项目,20YJC880052,林云强,浙江师范大学
2033,教育学,"师幼互动中成人与儿童思维的交织与融合研究——基于
儿童哲学的视角",青年基金项目,20YJC880114,杨妍璐,浙江师范大学
2034,教育学,技术适应背景下教师学习的过程机制研究,青年基金项目,20YJC880116,于翠翠,浙江师范大学
2035,教育学,民办教育“新法新政”实施跟踪研究：以浙江省为例,青年基金项目,20YJC880130,章露红,浙江师范大学
2036,教育学,农村学前教育公共服务体系构建的国际比较研究,青年基金项目,20YJC880121,张静静,浙江外国语学院
2037,教育学,"乡村振兴背景下中西部地区农村大学生职业地位获得机
制与提升策略研究",青年基金项目,20YJC880060,刘莹,郑州大学
2038,教育学,第三方评价元评估及其在“双一流”建设中的运用研究,青年基金项目,20YJC880009,崔育宝,"中国科学技术大
学"
2039,教育学,高校哲学社会科学项目管理存在的问题与完善路径研究,青年基金项目,20YJC880036,姜晓妍,中国人民大学
2040,教育学,新时代以课堂为中心的学校美育阶梯系统研究,自筹经费项目,20YJE880001,程岭,江苏师范大学
2041,教育学,京津冀战略性新兴产业人才需求调查研究,自筹经费项目,20YJE880002,杨公安,天津体育学院
2042,心理学,未来情景思考的年老化机制及其干预研究,规划基金项目,20YJA190012,周楚,复旦大学
2043,心理学,"农村寄宿制学校教师情绪劳动与留守儿童积极心理品质
培育研究",规划基金项目,20YJA190006,卢永彪,贵州师范大学
2044,心理学,全球化背景下青少年国家认同的发展特点及促进研究,规划基金项目,20YJA190009,王玉龙,湖南师范大学
2045,心理学,人际情绪调节过程中调节双方的脑际互动机制研究,规划基金项目,20YJA190008,王艳梅,华东师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2046,心理学,公正感知对青少年社会情绪的影响模式及干预机制研究,规划基金项目,20YJA190003,李霞,"江西科技师范大
学"
2047,心理学,"风险和模糊态度的发展及其对社会困境中合作决策的影
响研究",规划基金项目,20YJA190004,李中权,南京大学
2048,心理学,社会合作情境中规则违反的心理机制研究,规划基金项目,20YJA190005,刘长江,南京师范大学
2049,心理学,羞怯青少年的学业适应与应对策略研究,规划基金项目,20YJA190001,陈英敏,山东师范大学
2050,心理学,"乳腺癌患者及其配偶癌症复发恐惧形成的交互心理作用
机制研究",规划基金项目,20YJA190013,朱蕾,陕西师范大学
2051,心理学,中国心性心理学的理论体系及训练模式研究,规划基金项目,20YJA190007,彭彦琴,苏州大学
2052,心理学,"社会支持对乳腺癌患者生存质量的影响：社会文化心理
学视角的研究",规划基金项目,20YJA190011,尤瑾,武汉大学
2053,心理学,认知控制在情景记忆早期发展中的作用及脑机制研究,规划基金项目,20YJA190002,耿凤基,浙江大学
2054,心理学,青少年创伤后应激症状的心理机制及干预研究,规划基金项目,20YJA190010,应柳华,浙江理工大学
2055,心理学,"汉语发展阅读困难儿童的抑制控制干预研究：对阅读加
工过程和阅读能力的综合考察",青年基金项目,20YJC190031,赵丽波,"北京航空航天大
学"
2056,心理学,"急性压力对大学生创伤记忆提取消退的影响及其神经机
制研究",青年基金项目,20YJC190009,李俊娇,"广东第二师范学
院"
2057,心理学,"执行功能在声音干扰阅读中的作用研究：来自眼动研究
的证据",青年基金项目,20YJC190024,吴三美,"广东农工商职业
技术学院"
2058,心理学,基层群众的亲社会行为模式与心理机制研究,青年基金项目,20YJC190001,蔡頠,广东医科大学
2059,心理学,消退训练中的检索练习策略对恐惧复发的影响研究,青年基金项目,20YJC190019,王红波,河南大学
2060,心理学,惩罚对旁观者人际信任的影响及机制研究,青年基金项目,20YJC190030,张振,河南师范大学
2061,心理学,"青少年抑郁症的早期预警识别研究：基于奖赏期待的探
索",青年基金项目,20YJC190025,严超,华东师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2062,心理学,"自我关怀对流动儿童内化问题的保护作用：机制探索与
干预研究",青年基金项目,20YJC190026,杨莹,华东师范大学
2063,心理学,社会学习的神经计算机制研究,青年基金项目,20YJC190027,张汉其,华南师范大学
2064,心理学,道德伪善及其影响因素：基于本土化视角的研究,青年基金项目,20YJC190029,张彦彦,吉林大学
2065,心理学,大学生在线学业延迟满足测评与干预研究,青年基金项目,20YJC190034,祖雅桐,吉林大学
2066,心理学,自我意识在恐惧管理中的作用机制及跨文化研究,青年基金项目,20YJC190004,范小月,江苏师范大学
2067,心理学,风险决策中的调节解释匹配效应及其机制研究,青年基金项目,20YJC190012,林晶,江苏师范大学
2068,心理学,急性心理应激影响记忆控制的认知神经机制研究,青年基金项目,20YJC190005,高贺明,辽宁师范大学
2069,心理学,L3自动驾驶车辆驾驶员被动疲劳的心理机制及调控研究,青年基金项目,20YJC190015,马锦飞,辽宁师范大学
2070,心理学,城市流动儿童学校适应性的影响因素及提升策略研究,青年基金项目,20YJC190020,王晓,南京工业大学
2071,心理学,情绪概念隐喻式表征的激活-预期模型研究,青年基金项目,20YJC190007,黄艳利,南京师范大学
2072,心理学,"青少年网络成瘾行为形成与发展的生物-社会交互作用机
制研究",青年基金项目,20YJC190028,张慧,南京师范大学
2073,心理学,视觉工作记忆引导注意的结构及其认知神经机制研究,青年基金项目,20YJC190003,范玲霞,宁波大学
2074,心理学,"早期家庭逆境儿童适应性情绪调节策略的发展及干预研
究",青年基金项目,20YJC190013,刘方,宁波大学
2075,心理学,伴侣低头行为对婚姻满意度的影响及作用机制研究,青年基金项目,20YJC190021,王兴超,山西大学
2076,心理学,不同亚型述情障碍者攻击类型差异研究,青年基金项目,20YJC190011,李须,上海师范大学
2077,心理学,"面向小学生数学问题解决的可自动生成题目及反馈的智
能测评系统开发研究",青年基金项目,20YJC190017,彭亚风,上海师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2078,心理学,奖赏学习对视觉注意振荡调节的认知机制研究,青年基金项目,20YJC190002,陈艾睿,苏州科技大学
2079,心理学,"“理解‘言外之意’，提高社交能力”——孤独症隐喻
加工的认知神经机制及语境的影响研究",青年基金项目,20YJC190008,李骋诗,天津师范大学
2080,心理学,"手指运动训练对老年人认知改善效果的探讨：基于脑电
的追踪研究",青年基金项目,20YJC190014,刘丽庆,天津师范大学
2081,心理学,"家庭养育质量影响跨期决策的神经机制研究：基于横断
研究的视角",青年基金项目,20YJC190018,汪强,天津师范大学
2082,心理学,道德信息影响亲社会行为的心理机制及对策研究,青年基金项目,20YJC190006,黄龙,皖南医学院
2083,心理学,信息社会中如何有效抵制诱惑：基于自我控制的研究,青年基金项目,20YJC190022,王永春,"西安电子科技大
学"
2084,心理学,死亡威胁及其防御机制研究,青年基金项目,20YJC190032,周佳,西南医科大学
2085,心理学,"3-6岁幼儿抵制诱拐中“知行分离”的现状、影响因素及
其干预研究",青年基金项目,20YJC190010,李庆功,浙江师范大学
2086,心理学,道德传染的心理机制及干预研究,青年基金项目,20YJC190023,王悦,郑州大学
2087,心理学,群际冲突与和谐的计算神经机制及调控手段,青年基金项目,20YJC190016,彭琳,中山大学
2088,心理学,"青少年社会知觉偏差对其社会性发展的影响研究：认知
社会结构的视角",青年基金项目,20YJC190033,邹智敏,中山大学
2089,体育科学,大数据时代下“智慧+健康校园”的研究与构建,规划基金项目,20YJA890024,吴飞,北京大学
2090,体育科学,体育课堂教学反馈系统的构建与实践,规划基金项目,20YJA890034,张吾龙,北京师范大学
2091,体育科学,"基于大数据的中国学生生长发育敏感期演进规律与体育
学业评价标准研究",规划基金项目,20YJA890036,甄志平,北京师范大学
2092,体育科学,美国移动健康服务构架解析及其对我国体医融合研究,规划基金项目,20YJA890021,王今越,"佛山科学技术学
院"
2093,体育科学,"珠三角城市群公共体育服务承载力综合评价与提升路径
研究",规划基金项目,20YJA890028,吴筱珍,阜阳师范大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2094,体育科学,体育强国建设背景下我国滑雪产业发展升级研究,规划基金项目,20YJA890012,李立伟,哈尔滨理工大学
2095,体育科学,"我国中小城市群众休闲体育消费现状、政策引导及促进
模式研究",规划基金项目,20YJA890016,刘瑾,杭州师范大学
2096,体育科学,"“健康中国2030”视域下我国中小学体育教师健康教育
能力发展研究",规划基金项目,20YJA890002,陈曙,"湖南第一师范学
院"
2097,体育科学,"北京冬奥会背景下我国区域冰雪运动与生态文化旅游深
度融合研究",规划基金项目,20YJA890026,吴玲敏,湖南工程学院
2098,体育科学,"创新驱动发展战略下欠发达地区公共体育服务对口支援
机制研究",规划基金项目,20YJA890023,王丽萍,湖南科技学院
2099,体育科学,"学校体育课程变革的制度逻辑及其影响机制研究——基
于新制度分析的视角",规划基金项目,20YJA890017,鲁春霞,湖南师范大学
2100,体育科学,我国体育用品制造业发展的对策研究,规划基金项目,20YJA890008,何琼,华南理工大学
2101,体育科学,"健康中国视域下提升青少年健康人力资本的体育路径研
究",规划基金项目,20YJA890022,王立清,华中师范大学
2102,体育科学,“教体结合”40年回顾与反思研究,规划基金项目,20YJA890015,蔺新茂,淮阴师范学院
2103,体育科学,体育强国视域下农村校园足球精准扶持政策研究,规划基金项目,20YJA890011,李峰,黄冈师范学院
2104,体育科学,"身体活动、久坐行为的交互效应对健康的影响及量效模
型研究",规划基金项目,20YJA890014,林家仕,集美大学
2105,体育科学,基于ICF-CY的孤独症儿童运动干预模式构建与应用研究,规划基金项目,20YJA890033,詹晓梅,江西师范大学
2106,体育科学,西北地区儿童少年体质健康大数据平台建设研究,规划基金项目,20YJA890037,郑慧芳,兰州城市学院
2107,体育科学,校园足球损害责任认定论的实证研究,规划基金项目,20YJA890030,徐树礼,聊城大学
2108,体育科学,体育促进人类命运共同体构建的中国路径研究,规划基金项目,20YJA890032,于杰,曲阜师范大学
2109,体育科学,健康中国视域下运动戒治毒品成瘾的实证研究,规划基金项目,20YJA890025,吴丽君,山西大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2110,体育科学,"身体素养视域下我国幼儿体育课程体系的构建与实证研
究",规划基金项目,20YJA890019,宁科,陕西师范大学
2111,体育科学,"累积生态风险对京津冀城市群青少年健康生活方式的影
响机制及干预策略研究",规划基金项目,20YJA890010,靳明,石家庄学院
2112,体育科学,"学校、家庭、个人综合防控中小学生近视的体育锻炼路
径研究",规划基金项目,20YJA890001,陈钢,苏州大学
2113,体育科学,中日武术（武道）国际推广模式对比研究,规划基金项目,20YJA890031,杨敢峰,苏州大学
2114,体育科学,幼儿体育的价值、特征和课程体系构建的实证研究,规划基金项目,20YJA890004,傅涛,天津体育学院
2115,体育科学,中国近代体育图书出版史研究,规划基金项目,20YJA890027,吴文峰,天津体育学院
2116,体育科学,乡村振兴战略下村落农民体育精准扶贫的实现机制研究,规划基金项目,20YJA890006,郭敏刚,武汉理工大学
2117,体育科学,政府购买青少年公共体育服务工作模式及成效研究,规划基金项目,20YJA890005,郭玲玲,武汉体育学院
2118,体育科学,"军民融合发展战略下基于体医结合的体育自然学科供给
侧结构性改革研究",规划基金项目,20YJA890013,李小涛,"西安电子科技大
学"
2119,体育科学,"健康中国背景下普通大学生在体育竞赛中的失范行为干
预研究",规划基金项目,20YJA890035,张中江,西安交通大学
2120,体育科学,"体医融合协同创新促进青少年运动健身行为的模式构建
及实证研究",规划基金项目,20YJA890018,罗炯,西南大学
2121,体育科学,精准扶贫战略下西南地区民族传统体育传承与发展探究,规划基金项目,20YJA890007,郭荣娟,西南医科大学
2122,体育科学,我国体育竞赛表演产业的影响力经济研究,规划基金项目,20YJA890009,蒋中伟,燕山大学
2123,体育科学,"民族传统体育文化的内生逻辑与创新机制——基于岭南
村落的田野调查",规划基金项目,20YJA890020,孙庆彬,玉林师范学院
2124,体育科学,"我国体育场馆智慧化转型升级的现实基础、动力机制和
实践模式研究",规划基金项目,20YJA890003,傅钢强,浙江农林大学
2125,体育科学,"“健康中国行动”背景下大学生体质健康危机及纾解策
略研究",规划基金项目,20YJA890029,肖涛,郑州大学
序号,学科门类,项目名称,项目类别,项目批准号,申请人,学校名称
2126,体育科学,我国新时代体医深度融合协同发展路径研究,青年基金项目,20YJC890041,张航,安徽工程大学
2127,体育科学,"新时代我国区域体育产业高质量发展水平测度及提升路
径研究",青年基金项目,20YJC890032,许寒冰,北京师范大学
